track,note,velocity,time
1,82,80,0
1,82,0,120
1,80,74,0
1,80,0,120
1,82,74,120
1,82,0,120
1,77,76,0
1,77,0,120
1,82,80,120
1,82,0,90
1,80,80,150
1,80,0,120
1,77,80,0
1,77,0,120
1,75,74,120
1,75,0,120
1,71,80,0
1,71,0,480
1,68,80,120
1,68,0,120
1,65,79,0
1,65,0,120
1,63,84,0
1,63,0,120
1,59,86,0
1,59,0,480
1,56,80,120
1,56,0,120
1,53,79,0
1,53,0,120
1,51,84,0
1,51,0,120
1,47,86,0
1,47,0,240
1,55,97,0
1,50,82,0
1,50,0,240
1,55,0,0
1,51,40,1200
1,58,40,0
1,58,0,90
1,51,0,0
1,58,57,390
1,51,50,0
1,51,0,60
1,58,0,0
1,58,64,60
1,51,56,0
1,51,0,60
1,58,0,0
1,51,40,300
1,58,40,0
1,58,0,90
1,51,0,0
1,51,40,390
1,58,40,0
1,58,0,90
1,51,0,0
1,58,57,390
1,51,50,0
1,51,0,60
1,58,0,0
1,58,64,60
1,51,56,0
1,51,0,60
1,58,0,0
1,51,40,300
1,58,40,0
1,58,0,90
1,51,0,0
1,51,32,390
1,58,32,0
1,58,0,90
1,51,0,0
1,51,29,390
1,58,29,0
1,58,0,90
1,51,0,0
1,70,80,150
1,70,0,120
1,68,74,0
1,68,0,120
1,59,45,0
1,63,45,0
1,63,0,120
1,59,0,0
1,70,74,0
1,70,0,120
1,65,76,0
1,65,0,120
1,59,45,120
1,63,45,0
1,70,80,0
1,70,0,90
1,63,0,30
1,59,0,0
1,68,80,120
1,68,0,120
1,65,80,0
1,65,0,120
1,59,45,0
1,59,0,90
1,63,74,30
1,63,0,120
1,59,80,0
1,59,0,120
1,59,72,120
1,63,80,0
1,63,0,60
1,59,0,0
1,58,80,180
1,58,0,90
1,58,74,30
1,58,0,120
1,60,74,120
1,60,0,120
1,58,76,0
1,58,0,120
1,63,68,90
1,70,80,30
1,70,0,90
1,63,0,0
1,58,80,150
1,58,0,960
1,58,64,0
1,58,0,120
1,56,57,0
1,56,0,120
1,58,56,120
1,58,0,120
1,60,64,0
1,60,0,120
1,56,53,120
1,56,0,90
1,58,64,150
1,58,0,120
1,56,57,0
1,56,0,120
1,58,56,120
1,58,0,120
1,59,64,0
1,59,0,120
1,56,53,120
1,56,0,90
1,58,64,150
1,58,0,120
1,56,59,0
1,56,0,120
1,53,59,120
1,53,0,90
1,51,61,30
1,51,0,120
1,50,65,120
1,50,0,120
1,48,71,120
1,48,0,120
1,43,68,120
1,43,0,120
1,48,76,120
1,48,0,120
1,50,80,120
1,50,0,120
1,70,80,120
1,70,0,120
1,68,74,0
1,68,0,120
1,59,45,0
1,63,45,0
1,63,0,120
1,59,0,0
1,70,74,0
1,70,0,120
1,65,76,0
1,65,0,120
1,59,45,120
1,63,45,0
1,70,80,0
1,70,0,90
1,63,0,30
1,59,0,0
1,68,80,120
1,68,0,120
1,65,80,0
1,65,0,120
1,59,45,0
1,59,0,90
1,63,74,30
1,63,0,120
1,59,80,0
1,59,0,120
1,59,72,120
1,63,80,0
1,63,0,60
1,59,0,0
1,58,80,180
1,58,0,90
1,58,74,30
1,58,0,120
1,60,74,120
1,60,0,120
1,58,76,0
1,58,0,120
1,63,68,90
1,70,80,30
1,70,0,90
1,63,0,0
1,58,80,150
1,58,0,960
1,58,55,0
1,58,0,90
1,58,49,30
1,58,0,120
1,60,53,120
1,60,0,120
1,58,61,0
1,58,0,120
1,61,53,120
1,61,0,90
1,63,64,150
1,63,0,90
1,65,61,150
1,65,0,90
1,63,65,150
1,63,0,90
1,66,71,150
1,66,0,90
1,65,80,150
1,65,0,90
1,65,74,30
1,65,0,120
1,67,74,120
1,67,0,120
1,65,76,0
1,65,0,210
1,67,68,0
1,74,80,30
1,74,0,90
1,67,0,0
1,70,85,150
1,62,72,0
1,62,0,480
1,70,0,0
1,82,90,0
1,94,106,0
1,94,0,240
1,82,0,0
1,60,54,240
1,63,64,0
1,63,0,120
1,60,0,0
1,62,48,0
1,65,57,0
1,65,0,240
1,62,0,0
1,63,47,0
1,67,56,0
1,67,0,120
1,63,0,0
1,62,54,0
1,65,64,0
1,65,0,90
1,62,0,0
1,60,45,150
1,63,53,0
1,63,0,90
1,60,0,0
1,65,53,150
1,62,45,0
1,94,64,480
1,82,54,0
1,82,0,240
1,94,0,0
1,62,0,240
1,65,0,0
1,60,54,0
1,63,64,0
1,63,0,120
1,60,0,0
1,62,48,0
1,65,57,0
1,65,0,240
1,62,0,0
1,63,47,0
1,67,56,0
1,67,0,120
1,63,0,0
1,62,54,0
1,65,64,0
1,65,0,120
1,62,0,0
1,60,45,120
1,63,53,0
1,63,0,90
1,60,0,0
1,65,53,150
1,62,45,0
1,62,0,120
1,65,0,0
1,60,53,120
1,63,53,0
1,63,0,240
1,60,0,0
1,62,53,0
1,65,53,0
1,65,0,240
1,62,0,0
1,67,53,0
1,70,53,0
1,72,53,0
1,72,0,120
1,70,0,0
1,67,0,0
1,56,36,120
1,60,36,0
1,63,42,0
1,63,0,1920
1,60,0,0
1,56,0,0
1,55,30,0
1,60,30,0
1,63,36,0
1,63,0,960
1,60,0,0
1,55,0,0
1,46,65,120
1,46,0,120
1,48,65,0
1,48,0,120
1,50,67,0
1,50,0,120
1,48,68,0
1,48,0,120
1,46,62,120
1,46,0,90
1,60,54,150
1,63,64,0
1,63,0,120
1,60,0,0
1,62,48,0
1,65,57,0
1,65,0,240
1,62,0,0
1,63,47,0
1,67,56,0
1,67,0,120
1,63,0,0
1,62,54,0
1,65,64,0
1,65,0,90
1,62,0,0
1,60,45,150
1,63,53,0
1,63,0,90
1,60,0,0
1,65,53,150
1,62,45,0
1,94,64,480
1,82,54,0
1,82,0,240
1,94,0,0
1,62,0,240
1,65,0,0
1,60,54,0
1,63,64,0
1,63,0,120
1,60,0,0
1,62,48,0
1,65,57,0
1,65,0,240
1,62,0,0
1,63,47,0
1,67,56,0
1,67,0,120
1,63,0,0
1,62,54,0
1,65,64,0
1,65,0,120
1,62,0,0
1,60,45,120
1,63,53,0
1,63,0,90
1,60,0,0
1,65,53,150
1,62,45,0
1,62,0,120
1,65,0,0
1,60,53,120
1,63,53,0
1,63,0,240
1,60,0,0
1,62,53,0
1,65,53,0
1,65,0,240
1,62,0,0
1,67,53,0
1,70,53,0
1,72,53,0
1,72,0,120
1,70,0,0
1,67,0,0
1,71,60,120
1,75,60,0
1,82,80,0
1,82,0,120
1,80,74,0
1,80,0,120
1,82,74,120
1,82,0,120
1,77,76,0
1,77,0,120
1,82,80,120
1,82,0,90
1,80,80,150
1,80,0,120
1,77,80,0
1,77,0,120
1,75,74,120
1,75,0,120
1,75,0,0
1,71,0,0
1,71,80,0
1,71,0,480
1,68,80,120
1,68,0,120
1,65,79,0
1,65,0,120
1,63,84,0
1,63,0,120
1,59,86,0
1,59,0,120
1,55,97,120
1,50,82,0
1,50,0,240
1,55,0,0
1,51,40,240
1,58,40,0
1,58,0,90
1,51,0,0
1,51,40,390
1,58,40,0
1,58,0,90
1,51,0,0
1,51,39,1350
1,58,39,0
1,58,0,90
1,51,0,0
