track,note,velocity,time
1,57,31,480
1,50,31,0
1,50,0,240
1,57,0,0
1,50,31,0
1,57,31,0
1,57,0,240
1,50,0,0
1,50,36,0
1,57,36,0
1,57,0,240
1,50,0,0
1,50,31,1200
1,57,31,0
1,57,0,240
1,50,0,0
1,50,31,0
1,57,31,0
1,57,0,240
1,50,0,0
1,50,35,0
1,57,35,0
1,57,0,240
1,50,0,0
1,69,39,480
1,69,0,80
1,71,39,0
1,71,0,80
1,69,41,0
1,69,0,80
1,66,44,0
1,69,44,240
1,69,0,240
1,66,0,0
1,66,42,0
1,74,45,0
1,74,0,60
1,66,0,0
1,78,42,180
1,66,45,0
1,66,0,60
1,78,0,0
1,76,45,180
1,66,37,0
1,76,0,240
1,74,42,0
1,74,0,240
1,66,0,0
1,66,42,0
1,66,0,60
1,69,41,180
1,66,41,0
1,66,0,60
1,69,0,0
1,71,45,180
1,69,45,0
1,66,45,0
1,66,0,240
1,69,0,0
1,71,0,0
1,66,41,240
1,69,41,0
1,71,41,0
1,71,0,240
1,69,0,0
1,66,0,0
1,66,41,120
1,71,41,0
1,69,41,0
1,69,0,120
1,71,0,0
1,66,0,0
1,71,41,0
1,69,41,0
1,66,41,0
1,66,0,480
1,69,0,0
1,71,0,0
1,62,42,0
1,66,42,0
1,66,0,60
1,62,0,0
1,62,42,180
1,68,42,0
1,66,42,0
1,66,0,60
1,68,0,0
1,62,0,0
1,62,45,180
1,66,45,0
1,69,45,0
1,69,0,240
1,71,42,0
1,71,0,240
1,66,0,0
1,62,0,0
1,66,44,0
1,62,44,0
1,62,0,60
1,66,0,0
1,62,44,180
1,68,44,0
1,66,44,0
1,66,0,60
1,68,0,0
1,62,0,0
1,69,45,180
1,62,45,0
1,66,45,0
1,69,0,240
1,71,42,0
1,71,0,240
1,66,0,0
1,62,0,0
1,62,44,0
1,66,44,0
1,66,0,120
1,62,0,0
1,66,44,120
1,62,44,0
1,68,44,0
1,68,0,60
1,62,0,0
1,66,0,0
1,62,47,180
1,64,47,0
1,69,47,0
1,69,0,240
1,64,0,0
1,62,0,0
1,61,42,240
1,69,42,0
1,69,0,240
1,61,0,0
1,69,42,120
1,61,42,0
1,61,0,120
1,69,0,0
1,69,42,0
1,61,42,0
1,61,0,240
1,69,0,0
1,73,44,480
1,73,0,80
1,74,44,0
1,74,0,80
1,73,44,0
1,73,0,80
1,71,47,0
1,74,47,240
1,74,0,240
1,71,0,0
1,79,49,0
1,71,49,0
1,71,0,60
1,79,0,0
1,83,45,180
1,71,45,0
1,71,0,60
1,83,0,0
1,81,48,180
1,71,41,0
1,81,0,240
1,79,42,0
1,79,0,240
1,71,0,0
1,71,42,0
1,67,42,0
1,67,0,60
1,71,0,0
1,67,42,180
1,71,42,0
1,74,42,0
1,74,0,60
1,71,0,0
1,67,0,0
1,78,46,180
1,74,46,0
1,71,46,0
1,67,46,0
1,67,0,240
1,78,0,0
1,74,0,0
1,71,0,0
1,78,42,240
1,74,42,0
1,71,42,0
1,67,42,0
1,67,0,240
1,78,0,0
1,74,0,0
1,71,0,0
1,78,42,120
1,74,42,0
1,71,42,0
1,67,42,0
1,67,0,120
1,78,0,0
1,74,0,0
1,71,0,0
1,78,42,0
1,74,42,0
1,67,42,0
1,71,42,0
1,71,0,480
1,78,0,0
1,74,0,0
1,67,0,0
1,71,42,0
1,67,42,0
1,67,0,60
1,71,0,0
1,73,42,180
1,71,42,0
1,67,42,0
1,67,0,60
1,71,0,0
1,73,0,0
1,74,46,180
1,67,46,0
1,71,46,0
1,74,0,240
1,76,42,0
1,76,0,240
1,71,0,0
1,67,0,0
1,71,45,0
1,67,45,0
1,67,0,60
1,71,0,0
1,67,45,180
1,71,45,0
1,73,45,0
1,73,0,60
1,71,0,0
1,67,0,0
1,74,47,180
1,67,47,0
1,71,47,0
1,74,0,240
1,76,44,0
1,76,0,240
1,71,0,0
1,67,0,0
1,71,45,0
1,67,45,0
1,67,0,60
1,71,0,0
1,67,45,180
1,71,45,0
1,73,45,0
1,73,0,60
1,71,0,0
1,67,0,0
1,74,49,180
1,69,49,0
1,67,49,0
1,67,0,240
1,69,0,0
1,74,0,0
1,74,45,240
1,66,45,0
1,66,0,240
1,74,0,0
1,74,45,120
1,66,45,0
1,66,0,120
1,74,0,0
1,74,45,0
1,66,45,0
1,66,0,240
1,74,0,0
1,62,27,480
1,69,27,0
1,69,0,240
1,62,0,0
1,62,27,0
1,69,27,0
1,69,0,240
1,62,0,0
1,62,33,0
1,69,33,0
1,69,0,240
1,62,0,0
1,62,27,1200
1,69,27,0
1,69,0,240
1,62,0,0
1,62,27,0
1,69,27,0
1,69,0,240
1,62,0,0
1,62,31,0
1,69,31,0
1,69,0,240
1,62,0,0
1,81,35,480
1,81,0,80
1,83,35,0
1,83,0,80
1,81,36,0
1,81,0,80
1,78,39,0
1,81,39,240
1,81,0,240
1,78,0,0
1,78,39,0
1,86,39,0
1,86,0,60
1,78,0,0
1,90,37,180
1,78,37,0
1,78,0,60
1,90,0,0
1,88,41,180
1,78,33,0
1,88,0,240
1,86,37,0
1,86,0,240
1,78,0,0
1,78,37,0
1,78,0,60
1,81,36,180
1,78,36,0
1,78,0,60
1,81,0,0
1,78,39,180
1,81,39,0
1,83,39,0
1,83,0,240
1,81,0,0
1,78,0,0
1,78,37,240
1,81,37,0
1,83,37,0
1,83,0,240
1,81,0,0
1,78,0,0
1,83,37,120
1,78,37,0
1,81,37,0
1,81,0,120
1,78,0,0
1,83,0,0
1,78,37,0
1,81,37,0
1,83,37,0
1,83,0,480
1,81,0,0
1,78,0,0
1,74,38,0
1,78,38,0
1,78,0,60
1,74,0,0
1,74,38,180
1,80,38,0
1,78,38,0
1,78,0,60
1,80,0,0
1,74,0,0
1,81,41,180
1,78,41,0
1,74,41,0
1,81,0,240
1,83,37,0
1,83,0,240
1,74,0,0
1,78,0,0
1,78,39,0
1,74,39,0
1,74,0,60
1,78,0,0
1,80,38,180
1,74,38,0
1,78,38,0
1,78,0,60
1,74,0,0
1,80,0,0
1,78,41,180
1,74,41,0
1,81,41,0
1,81,0,240
1,83,37,0
1,83,0,240
1,74,0,0
1,78,0,0
1,74,39,0
1,78,39,0
1,78,0,60
1,74,0,0
1,80,39,180
1,74,39,0
1,78,39,0
1,78,0,60
1,74,0,0
1,80,0,0
1,74,41,180
1,76,41,0
1,81,41,0
1,81,0,240
1,76,0,0
1,74,0,0
1,73,38,240
1,81,38,0
1,81,0,240
1,73,0,0
1,73,38,120
1,81,38,0
1,81,0,120
1,73,0,0
1,73,38,0
1,81,38,0
1,81,0,240
1,73,0,0
1,85,39,480
1,85,0,80
1,86,39,0
1,86,0,80
1,85,39,0
1,85,0,80
1,83,42,0
1,86,42,240
1,86,0,240
1,83,0,0
1,91,44,0
1,83,44,0
1,83,0,60
1,91,0,0
1,95,39,180
1,83,39,0
1,83,0,60
1,95,0,0
1,93,42,180
1,83,37,0
1,93,0,240
1,91,38,0
1,91,0,240
1,83,0,0
1,83,38,0
1,79,38,0
1,79,0,60
1,83,0,0
