track,note,velocity,time
1,68,42,1440
1,72,46,0
1,60,42,0
1,67,42,360
1,61,42,0
1,73,46,0
1,60,0,10
1,68,0,0
1,72,0,0
1,68,42,110
1,72,46,0
1,60,42,0
1,67,0,10
1,73,0,0
1,61,0,0
1,68,0,230
1,72,0,0
1,60,0,0
1,73,37,0
1,61,34,0
1,67,34,0
1,67,0,1440
1,61,0,0
1,73,0,0
1,72,46,0
1,60,42,0
1,68,42,0
1,61,42,360
1,67,42,0
1,73,46,0
1,68,0,10
1,72,0,0
1,60,0,0
1,60,42,110
1,72,46,0
1,68,42,0
1,61,0,10
1,73,0,0
1,67,0,0
1,60,0,230
1,72,0,0
1,68,0,0
1,67,35,0
1,58,35,0
1,70,40,0
1,70,0,1440
1,58,0,0
1,67,0,0
1,68,42,0
1,60,42,0
1,72,46,0
1,67,42,360
1,73,46,0
1,61,42,0
1,72,0,10
1,68,0,0
1,60,0,0
1,72,46,110
1,60,42,0
1,68,42,0
1,67,0,10
1,61,0,0
1,73,0,0
1,72,0,230
1,60,0,0
1,68,0,0
1,72,42,0
1,60,36,0
1,68,36,0
1,61,45,360
1,67,45,0
1,73,51,0
1,68,0,10
1,72,0,0
1,60,0,0
1,60,47,110
1,72,54,0
1,68,47,0
1,61,0,10
1,73,0,0
1,67,0,0
1,60,0,230
1,72,0,0
1,68,0,0
1,68,58,0
1,63,58,0
1,75,64,0
1,75,0,600
1,63,0,0
1,68,0,0
1,75,43,0
1,63,37,0
1,63,0,120
1,75,0,0
1,73,43,0
1,67,37,0
1,61,37,0
1,61,0,600
1,67,0,0
1,73,0,0
1,60,35,0
1,68,35,0
1,72,39,0
1,72,0,120
1,68,0,0
1,60,0,0
1,60,32,0
1,72,36,0
1,68,32,0
1,68,0,1440
1,72,0,0
1,60,0,0
1,67,35,0
1,58,35,0
1,70,39,0
1,71,39,360
1,59,35,0
1,68,35,0
1,70,0,10
1,67,0,0
1,58,0,0
1,67,35,110
1,70,39,0
1,58,35,0
1,71,0,10
1,68,0,0
1,59,0,0
1,67,0,230
1,70,0,0
1,58,0,0
1,70,39,0
1,58,35,0
1,67,35,0
1,68,35,360
1,59,35,0
1,71,39,0
1,67,0,10
1,70,0,0
1,58,0,0
1,58,35,110
1,67,35,0
1,70,39,0
