track,note,velocity,time
1,67,70,960
1,70,70,0
1,74,70,0
1,79,83,0
1,79,0,1080
1,81,53,0
1,81,0,120
1,82,53,0
1,82,0,120
1,81,53,0
1,81,0,120
1,74,0,0
1,70,0,0
1,67,0,0
1,79,56,0
1,79,0,120
1,81,54,0
1,81,0,120
1,79,54,0
1,79,0,120
1,77,54,0
1,77,0,120
1,74,57,0
1,74,0,120
1,77,54,0
1,77,0,120
1,74,54,0
1,74,0,120
1,72,54,0
1,72,0,120
1,70,58,0
1,70,0,120
1,67,54,0
1,67,0,120
1,62,53,0
1,62,0,120
1,64,53,0
1,64,0,120
1,67,52,0
1,60,44,0
1,67,0,120
1,65,48,0
1,65,0,120
1,67,48,0
1,67,0,120
1,69,47,0
1,69,0,120
1,67,47,0
1,60,0,480
1,62,44,0
1,67,0,120
1,65,48,0
1,65,0,120
1,67,49,0
1,67,0,120
1,69,52,0
1,69,0,120
1,72,53,0
1,72,0,120
1,69,53,0
1,69,0,120
1,67,53,0
1,67,0,120
1,65,53,0
1,65,0,120
1,62,0,0
1,64,45,0
1,67,54,0
1,67,0,120
1,65,49,0
1,65,0,120
1,67,51,0
1,67,0,120
1,69,49,0
1,69,0,120
1,67,48,0
1,64,0,480
1,62,45,0
1,67,0,120
1,65,49,0
1,65,0,120
1,67,51,0
1,67,0,120
1,69,52,0
1,69,0,120
1,74,56,0
1,74,0,120
1,69,54,0
1,69,0,120
1,67,54,0
1,67,0,120
1,65,54,0
1,62,0,120
1,62,49,0
1,65,0,120
1,70,52,0
1,70,0,120
1,74,54,0
1,74,0,120
1,77,57,0
1,77,0,120
1,62,0,0
1,74,47,0
1,81,60,0
1,74,0,480
1,72,52,0
1,81,0,240
1,79,54,0
1,79,0,240
1,77,52,0
1,77,0,240
1,79,54,0
1,79,0,360
1,77,49,0
1,77,0,120
1,76,51,0
1,76,0,120
1,79,51,0
1,79,0,120
1,77,54,0
1,72,0,240
1,70,49,0
1,70,0,120
1,69,49,0
1,69,0,120
1,70,51,0
1,77,0,240
1,76,46,0
1,76,0,240
1,74,45,0
1,65,37,0
1,65,0,240
1,74,0,0
1,72,43,0
1,64,36,0
1,64,0,240
1,72,0,0
1,70,0,0
1,74,70,960
1,70,70,0
1,79,83,0
1,67,70,0
1,79,0,1080
1,81,53,0
1,81,0,120
1,82,53,0
1,82,0,120
1,81,53,0
1,81,0,120
1,67,0,0
1,70,0,0
1,74,0,0
1,79,56,0
1,79,0,120
1,81,54,0
1,81,0,120
1,79,54,0
1,79,0,120
1,77,54,0
1,77,0,120
1,74,57,0
1,74,0,120
1,77,54,0
1,77,0,120
1,74,54,0
1,74,0,120
1,72,54,0
1,72,0,120
1,70,58,0
1,70,0,120
1,67,54,0
1,67,0,120
1,62,53,0
1,62,0,120
1,64,53,0
1,64,0,120
1,67,51,0
1,67,0,120
1,65,47,0
1,65,0,120
1,67,48,0
1,67,0,120
1,69,47,0
1,69,0,120
1,67,46,0
1,67,0,600
1,65,48,0
1,65,0,120
1,67,49,0
1,67,0,120
1,69,52,0
1,69,0,120
1,72,53,0
1,72,0,120
1,69,53,0
1,69,0,120
1,67,53,0
1,67,0,120
1,65,53,0
1,65,0,120
1,67,52,0
1,67,0,120
1,65,49,0
1,65,0,120
1,67,51,0
1,67,0,120
1,69,49,0
1,69,0,120
1,67,48,0
1,63,45,480
1,67,0,120
1,65,49,0
1,65,0,120
1,67,51,0
1,67,0,120
1,69,52,0
1,69,0,120
1,74,56,0
1,74,0,120
1,69,54,0
1,69,0,120
1,67,54,0
1,67,0,120
1,65,54,0
1,65,0,120
1,63,0,0
1,74,53,480
1,77,63,0
1,77,0,720
1,74,0,0
1,72,51,0
1,76,60,0
1,76,0,120
1,72,0,0
1,74,50,0
1,77,59,0
1,77,0,120
1,74,0,0
1,72,54,0
1,76,64,0
1,76,0,240
1,72,0,0
1,74,55,0
1,70,46,0
1,70,0,120
1,74,0,0
1,76,54,0
1,72,46,0
1,72,0,120
1,76,0,0
1,74,62,0
1,70,52,0
1,70,0,235
1,74,0,0
1,72,56,5
1,67,47,0
1,67,0,216
1,72,0,0
1,72,57,24
1,67,47,0
1,67,0,220
1,72,0,0
1,74,58,20
1,70,49,0
1,70,0,240
1,74,0,0
1,72,48,0
1,69,48,0
1,76,58,0
1,76,0,230
1,69,0,0
1,72,0,0
1,74,52,10
1,79,62,0
1,70,52,0
1,70,0,216
1,79,0,0
1,74,0,0
1,74,55,24
1,79,65,0
1,70,55,0
1,70,0,240
1,79,0,0
1,74,0,0
1,69,54,0
1,73,54,0
1,81,64,0
1,81,0,240
1,73,0,0
1,69,0,0
1,74,53,480
1,77,63,0
1,77,0,720
1,74,0,0
1,72,51,0
1,76,60,0
1,76,0,120
1,72,0,0
1,74,50,0
1,77,59,0
1,77,0,120
1,74,0,0
1,72,54,0
1,76,64,0
1,76,0,240
1,72,0,0
1,70,46,0
1,74,55,0
1,74,0,120
1,70,0,0
1,72,46,0
1,76,56,0
1,76,0,120
1,72,0,0
1,74,62,0
1,70,52,0
1,70,0,235
1,74,0,0
1,72,56,5
1,67,47,0
1,67,0,216
1,72,0,0
1,72,57,24
1,67,47,0
1,67,0,220
1,72,0,0
1,74,61,20
1,70,51,0
1,70,0,240
1,74,0,0
1,72,52,0
1,69,52,0
1,76,61,0
1,76,0,230
1,69,0,0
1,72,0,0
1,79,63,10
1,70,53,0
1,74,53,0
1,74,0,216
1,70,0,0
1,79,0,0
1,79,66,24
1,74,55,0
1,70,55,0
1,70,0,240
1,74,0,0
1,79,0,0
1,69,53,0
1,73,53,0
1,81,63,0
1,81,0,240
1,73,0,0
1,69,0,0
1,74,45,240
1,84,62,0
1,77,45,0
1,84,0,240
1,82,57,0
1,82,0,120
1,81,54,0
1,81,0,120
1,79,57,0
1,77,0,240
1,74,0,0
1,79,0,120
1,77,54,0
1,77,0,120
1,79,52,0
1,79,0,120
1,81,52,0
1,81,0,120
1,76,57,0
1,70,45,0
1,76,0,240
1,74,54,0
1,74,0,240
1,70,0,0
1,65,56,0
1,72,53,240
1,72,0,240
1,70,52,0
1,70,0,120
1,69,52,0
1,69,0,120
1,65,0,0
1,67,54,0
1,62,54,0
1,67,0,120
1,65,52,0
1,65,0,120
1,67,53,0
1,67,0,120
1,69,53,0
1,69,0,100
1,62,0,20
1,58,56,0
1,64,66,0
1,64,0,220
1,62,63,20
1,62,0,220
1,65,68,20
1,65,0,200
1,58,0,40
1,60,61,240
1,52,51,0
1,57,51,0
1,57,0,120
1,52,0,0
1,60,0,0
1,57,59,120
1,50,50,0
1,53,50,0
1,53,0,120
1,50,0,0
1,57,0,0
1,55,51,120
1,60,61,0
1,52,51,0
1,52,0,120
1,60,0,0
1,55,0,0
1,57,53,360
1,60,63,0
1,60,0,80
1,62,63,0
1,62,0,80
1,60,63,0
1,60,0,80
1,57,0,0
1,53,55,0
1,57,66,0
1,57,0,240
1,53,0,0
1,55,55,0
1,60,66,0
1,60,0,240
1,55,0,0
1,62,59,0
1,58,50,0
1,58,0,240
1,62,0,0
1,65,57,0
1,60,48,0
1,60,0,240
1,65,0,0
1,67,54,0
1,62,45,0
1,67,0,720
1,67,49,0
1,67,0,80
1,69,49,0
1,69,0,80
1,67,49,0
1,67,0,80
1,62,0,0
1,62,45,0
1,65,54,0
1,65,0,240
1,64,51,0
1,64,0,240
1,62,0,0
1,58,43,0
1,65,51,0
1,62,43,0
1,62,0,480
1,58,0,0
1,60,39,0
1,57,33,0
1,57,0,240
1,60,0,0
1,58,36,0
1,55,30,0
1,55,0,240
1,58,0,0
1,60,33,0
1,57,27,0
1,60,0,238
1,65,0,242
1,57,0,480
1,88,48,0
1,76,33,0
1,88,0,240
1,83,43,0
1,83,0,480
1,81,45,0
1,81,0,480
1,76,42,0
1,76,0,240
1,76,0,0
1,65,32,0
1,71,39,0
1,71,0,60
1,69,39,0
1,69,0,60
1,71,39,0
1,71,0,60
1,74,39,0
1,74,0,60
1,65,0,0
1,88,48,240
1,76,33,0
1,88,0,240
1,83,43,0
1,83,0,480
1,81,45,0
1,81,0,480
1,76,42,0
1,76,0,240
1,76,0,0
1,65,39,0
1,71,39,0
1,71,0,240
1,69,39,0
1,65,0,240
1,69,0,60
1,71,35,0
1,71,0,60
1,69,37,0
1,69,0,60
1,67,39,0
1,67,0,60
1,60,30,0
1,64,36,0
1,64,0,480
1,60,0,0
1,57,32,0
1,62,38,0
1,62,0,480
1,64,41,0
1,64,0,240
1,65,45,0
1,65,0,240
1,69,41,0
1,69,0,220
1,57,0,20
1,64,38,0
1,59,32,0
1,64,0,240
1,62,36,0
1,62,0,120
1,64,34,0
1,64,0,120
1,62,37,0
1,62,0,200
1,64,38,40
1,59,0,240
1,57,28,0
1,64,0,240
1,62,32,0
1,62,0,120
1,64,30,0
1,64,0,120
1,62,31,0
1,62,0,200
1,57,0,40
1,59,24,0
1,64,24,0
1,55,19,0
1,55,0,240
1,64,0,0
1,59,0,0
1,88,45,0
1,76,30,0
1,88,0,240
1,83,43,0
1,83,0,480
1,81,45,0
1,81,0,480
1,76,42,0
1,76,0,240
1,76,0,0
1,65,32,0
1,71,39,0
1,71,0,60
1,69,39,0
1,69,0,60
1,71,39,0
1,71,0,60
1,74,39,0
1,74,0,60
1,65,0,0
1,88,48,240
1,76,33,0
1,88,0,240
1,83,43,0
1,83,0,480
1,81,43,0
1,81,0,240
1,76,0,0
1,93,53,0
1,81,36,0
1,93,0,240
1,88,46,0
1,88,0,480
1,86,46,0
1,86,0,240
1,81,0,0
1,74,35,0
1,71,29,0
1,76,36,60
1,74,0,20
1,79,38,40
1,76,0,20
1,81,39,40
1,79,0,20
1,71,0,40
1,86,46,0
1,81,0,20
1,86,0,460
1,88,43,0
1,88,0,240
1,67,21,0
1,69,36,0
1,72,36,60
1,69,0,20
1,74,37,40
1,72,0,20
1,76,38,40
1,74,0,20
1,67,0,40
1,81,45,0
1,76,0,20
1,81,0,340
1,79,39,0
1,79,0,120
1,81,44,0
1,81,0,120
1,84,42,0
1,84,0,120
1,71,29,0
1,74,35,0
1,76,36,60
1,74,0,20
1,77,38,40
1,76,0,20
1,81,39,40
1,77,0,20
1,71,0,40
