track,note,velocity,time
1,50,37,120
1,49,32,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,33,120
1,53,0,20
1,53,37,100
1,52,0,20
1,53,0,120
1,50,37,100
1,49,33,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,32,120
1,53,0,20
1,53,34,100
1,52,0,20
1,53,0,120
1,50,36,100
1,50,0,120
1,62,47,0
1,62,0,120
1,50,40,0
1,50,0,120
1,62,52,0
1,62,0,120
1,50,42,0
1,50,0,120
1,62,54,0
1,62,0,120
1,50,46,0
1,50,0,120
1,62,61,0
1,62,0,120
1,50,49,0
1,50,0,120
1,62,59,0
1,62,0,120
1,50,43,0
1,50,0,120
1,62,54,0
1,62,0,120
1,50,40,0
1,50,0,120
1,62,50,0
1,62,0,120
1,50,45,0
1,50,0,120
1,50,37,120
1,49,34,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,35,120
1,53,0,20
1,53,37,100
1,52,0,20
1,53,0,120
1,50,37,100
1,49,34,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,33,120
1,53,0,20
1,53,37,100
1,52,0,20
1,53,0,120
1,50,36,100
1,50,0,120
1,62,47,0
1,62,0,120
1,50,40,0
1,50,0,120
1,62,52,0
1,62,0,120
1,50,42,0
1,50,0,120
1,62,54,0
1,62,0,120
1,50,46,0
1,50,0,120
1,62,61,0
1,62,0,120
1,50,49,0
1,50,0,120
1,62,59,0
1,62,0,120
1,50,43,0
1,50,0,120
1,62,54,0
1,62,0,120
1,50,40,0
1,50,0,120
1,62,50,0
1,62,0,120
1,50,45,0
1,50,0,120
1,58,40,120
1,60,41,120
1,58,0,20
1,58,42,100
1,60,0,20
1,58,0,120
1,57,45,100
1,58,47,120
1,57,0,20
1,57,48,100
1,58,0,20
1,57,0,120
1,55,51,100
1,57,52,120
1,55,0,20
1,55,54,100
1,57,0,20
1,55,0,120
1,53,57,100
1,55,58,120
1,53,0,20
1,53,59,100
1,55,0,20
1,53,0,120
1,52,58,100
1,55,61,120
1,52,0,20
1,57,64,100
1,55,0,20
1,58,67,100
1,57,0,20
1,57,63,100
1,58,0,20
1,55,63,100
1,57,0,20
1,52,64,100
1,55,0,20
1,52,0,100
1,64,68,0
1,55,61,120
1,57,61,120
1,55,0,20
1,58,61,100
1,57,0,20
1,57,55,100
1,58,0,20
1,58,54,100
1,57,0,20
1,57,52,100
1,58,0,20
1,55,51,100
1,57,0,20
1,55,0,100
1,64,0,0
1,53,58,120
1,53,0,120
1,62,55,0
1,62,0,120
1,53,49,0
1,53,0,120
1,54,65,120
1,54,0,120
1,62,59,0
1,62,0,120
1,54,57,0
1,54,0,120
1,55,70,120
1,55,0,120
1,62,66,0
1,62,0,120
1,55,60,0
1,55,0,120
1,56,74,120
1,56,0,120
1,62,66,0
1,62,0,120
1,56,61,0
1,56,0,120
1,57,62,120
1,57,0,120
1,62,65,0
1,62,0,120
1,65,67,0
1,65,0,120
1,69,70,0
1,69,0,120
1,65,68,0
1,65,0,120
1,64,66,0
1,64,0,120
1,62,64,0
1,62,0,120
1,61,60,0
1,58,59,120
1,61,0,20
1,57,56,100
1,58,0,20
1,58,55,100
1,57,0,20
1,57,54,100
1,58,0,20
1,55,49,100
1,57,0,20
1,53,49,100
1,55,0,20
1,52,48,100
1,53,0,20
1,52,0,120
1,50,37,100
1,49,32,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,33,120
1,53,0,20
1,53,37,100
1,52,0,20
1,53,0,120
1,50,37,100
1,49,33,120
1,50,0,20
1,50,37,100
1,49,0,20
1,50,0,120
1,53,37,100
1,52,32,120
1,53,0,20
1,53,34,100
1,52,0,20
