track,note,velocity,time
1,72,50,0
1,72,0,120
1,84,41,120
1,84,0,120
1,72,47,120
1,72,0,120
1,84,40,120
1,84,0,120
1,72,49,120
1,72,0,120
1,84,40,120
1,84,0,120
1,72,56,120
1,72,0,120
1,84,49,120
1,84,0,120
1,72,61,120
1,72,0,120
1,84,52,120
1,84,0,120
1,72,63,120
1,72,0,120
1,84,55,120
1,84,0,120
1,72,68,120
1,72,0,120
1,84,59,120
1,84,0,120
1,72,63,120
1,72,0,120
1,84,51,120
1,84,0,120
1,72,58,120
1,72,0,120
1,84,41,120
1,84,0,120
1,72,47,120
1,72,0,120
1,84,52,120
1,84,0,120
1,72,64,120
1,72,0,120
1,84,34,120
1,84,0,120
1,72,46,120
1,72,0,120
1,84,51,120
1,84,0,120
1,72,63,120
1,72,0,120
1,84,43,120
1,84,0,120
1,72,55,120
1,72,0,120
1,84,50,120
1,84,0,120
1,72,63,120
1,72,0,120
1,84,38,120
1,84,0,120
1,72,47,120
1,72,0,120
1,84,39,120
1,84,0,120
1,72,37,120
1,72,0,120
1,84,35,120
1,84,0,120
1,77,39,120
1,77,0,120
1,89,38,120
1,89,0,120
1,81,41,120
1,81,0,120
1,93,40,120
1,93,0,120
1,79,46,120
1,79,0,120
1,91,42,120
1,91,0,120
1,77,49,120
1,77,0,120
1,89,43,120
1,89,0,120
1,76,49,120
1,76,0,120
1,88,46,120
1,88,0,120
1,79,58,120
1,79,0,120
1,91,41,120
1,91,0,120
1,77,51,120
1,77,0,120
1,89,42,120
1,89,0,120
1,76,50,120
1,76,0,120
1,88,39,120
1,88,0,120
1,74,44,120
1,74,0,120
1,86,40,120
1,86,0,120
1,67,44,120
1,67,0,120
1,79,43,120
1,79,0,120
1,69,48,120
1,69,0,120
1,81,45,120
1,81,0,120
1,70,58,120
1,70,0,120
1,82,51,120
1,82,0,120
1,71,53,120
1,71,0,120
1,83,50,120
1,83,0,120
1,72,58,120
1,72,0,120
1,84,43,120
1,84,0,120
1,70,52,120
1,70,0,120
1,82,43,120
1,82,0,120
1,72,55,120
1,72,0,120
1,84,46,120
1,84,0,120
1,77,55,120
1,77,0,120
1,89,44,120
1,89,0,120
1,77,62,120
1,77,0,120
1,89,52,120
1,89,0,120
1,76,64,120
1,76,0,120
1,88,50,120
1,88,0,120
1,76,72,120
1,76,0,120
1,88,65,120
1,88,0,120
1,74,70,120
1,74,0,120
1,86,57,120
1,86,0,120
1,72,63,120
1,72,0,120
1,84,49,120
1,84,0,120
1,70,58,120
1,70,0,120
1,82,48,120
1,82,0,120
1,69,60,120
1,69,0,120
1,81,48,120
1,81,0,120
1,65,58,120
1,65,0,120
1,77,50,120
1,77,0,120
1,65,66,120
1,65,0,120
1,77,60,120
1,77,0,120
1,64,64,120
1,64,0,120
1,76,51,120
1,76,0,120
1,65,59,120
1,65,0,120
1,77,52,120
1,77,0,120
1,70,67,120
1,70,0,120
1,82,55,120
1,82,0,120
1,69,62,120
1,69,0,120
1,81,56,120
1,81,0,120
1,74,59,120
1,74,0,120
1,86,49,120
1,86,0,120
1,72,37,120
1,72,0,120
1,84,35,120
1,84,0,120
1,77,39,120
1,77,0,120
1,89,38,120
1,89,0,120
1,81,41,120
1,81,0,120
1,93,40,120
1,93,0,120
1,79,46,120
1,79,0,120
1,91,42,120
1,91,0,120
1,77,49,120
1,77,0,120
1,89,43,120
1,89,0,120
1,76,49,120
1,76,0,120
1,88,46,120
1,88,0,120
1,79,58,120
1,79,0,120
1,91,41,120
1,91,0,120
1,77,51,120
1,77,0,120
1,89,42,120
1,89,0,120
1,76,50,120
1,76,0,120
1,88,35,120
1,88,0,120
1,74,44,120
1,74,0,120
1,86,40,120
1,86,0,120
1,67,44,120
1,67,0,120
1,79,43,120
1,79,0,120
1,69,48,120
1,69,0,120
1,81,45,120
1,81,0,120
1,70,58,120
1,70,0,120
1,82,51,120
1,82,0,120
1,71,53,120
1,71,0,120
1,83,50,120
1,83,0,120
1,72,58,120
1,72,0,120
1,84,43,120
1,84,0,120
1,70,52,120
1,70,0,120
1,82,43,120
1,82,0,120
1,72,55,120
1,72,0,120
1,84,46,120
1,84,0,120
1,77,55,120
1,77,0,120
1,89,44,120
1,89,0,120
1,77,62,120
1,77,0,120
1,89,52,120
1,89,0,120
1,76,64,120
1,76,0,120
1,88,50,120
1,88,0,120
1,76,72,120
1,76,0,120
1,88,65,120
1,88,0,120
1,74,70,120
1,74,0,120
1,86,57,120
1,86,0,120
1,72,63,120
1,72,0,120
1,84,49,120
1,84,0,120
1,70,58,120
1,70,0,120
1,82,48,120
1,82,0,120
1,69,60,120
1,69,0,120
1,81,48,120
1,81,0,120
1,65,58,120
1,65,0,120
1,77,50,120
1,77,0,120
1,65,66,120
1,65,0,120
1,77,60,120
