track,note,velocity,time
1,76,42,0
1,76,0,120
1,77,39,0
1,79,39,60
1,77,0,10
1,81,40,50
1,79,0,10
1,83,40,50
1,81,0,10
1,84,41,50
1,83,0,10
1,86,42,50
1,84,0,10
1,88,49,50
1,86,0,10
1,88,0,20
1,88,42,30
1,89,42,60
1,88,0,10
1,91,44,50
1,89,0,10
1,93,45,50
1,91,0,10
1,95,46,50
1,93,0,10
1,96,48,50
1,95,0,10
1,98,49,50
1,96,0,10
1,100,51,50
1,98,0,10
1,100,0,60
1,76,42,170
1,76,0,240
1,79,42,0
1,79,0,120
1,81,39,0
1,83,39,60
1,81,0,10
1,84,40,50
1,83,0,10
1,86,40,50
1,84,0,10
1,88,41,50
1,86,0,10
1,89,42,50
1,88,0,10
1,91,49,50
1,89,0,10
1,91,0,20
1,91,41,30
1,93,42,60
1,91,0,10
1,95,42,50
1,93,0,10
1,96,44,50
1,95,0,10
1,98,45,50
1,96,0,10
1,100,48,50
1,98,0,10
1,101,49,50
1,100,0,10
1,103,51,50
1,101,0,10
1,103,0,60
1,72,42,170
1,72,0,240
1,74,42,0
1,74,0,120
1,76,39,0
1,77,39,60
1,76,0,10
1,79,40,50
1,77,0,10
1,81,40,50
1,79,0,10
1,83,41,50
1,81,0,10
1,84,42,50
1,83,0,10
1,86,49,50
1,84,0,10
1,86,0,20
1,86,42,30
1,88,44,60
1,86,0,10
1,89,45,50
1,88,0,10
1,91,46,50
1,89,0,10
1,93,48,50
1,91,0,10
1,95,49,50
1,93,0,10
1,96,50,50
1,95,0,10
1,98,51,50
1,96,0,10
1,98,0,60
1,76,42,170
1,76,0,240
1,72,42,0
1,72,0,120
1,74,39,0
1,76,39,60
1,74,0,10
1,77,40,50
1,76,0,10
1,79,40,50
1,77,0,10
1,81,41,50
1,79,0,10
1,83,42,50
1,81,0,10
1,84,45,50
1,83,0,10
1,84,0,20
1,84,39,30
1,86,40,60
1,84,0,10
1,88,40,50
1,86,0,10
1,89,41,50
1,88,0,10
1,91,42,50
1,89,0,10
1,93,42,50
1,91,0,10
1,95,44,50
1,93,0,10
1,96,46,50
1,95,0,10
1,96,0,60
1,72,59,170
1,72,0,240
1,69,60,0
1,69,0,120
1,71,56,0
1,72,56,60
1,71,0,10
1,74,58,50
1,72,0,10
1,76,58,50
1,74,0,10
1,77,59,50
1,76,0,10
1,79,61,50
1,77,0,10
1,81,64,50
1,79,0,10
1,81,0,20
1,81,56,30
1,83,58,60
1,81,0,10
1,84,58,50
1,83,0,10
1,86,59,50
1,84,0,10
1,88,60,50
1,86,0,10
1,89,61,50
1,88,0,10
1,91,62,50
1,89,0,10
1,93,67,50
1,91,0,10
1,93,0,60
1,72,56,170
1,72,0,240
1,67,55,0
1,67,0,120
1,69,49,0
1,71,49,60
1,69,0,10
1,72,50,50
1,71,0,10
1,74,50,50
1,72,0,10
1,76,51,50
1,74,0,10
1,77,55,50
1,76,0,10
1,79,58,50
