track,note,velocity,time
1,63,32,2080
1,67,38,0
1,67,0,120
1,63,0,0
1,63,32,40
1,67,38,0
1,67,0,120
1,63,0,0
1,67,43,200
1,63,36,0
1,63,0,120
1,67,0,0
1,67,44,40
1,63,36,0
1,63,0,120
1,67,0,0
1,63,41,200
1,67,49,0
1,67,0,120
1,63,0,0
1,63,42,40
1,67,49,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,44,40
1,67,53,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,43,40
1,67,52,0
1,67,0,120
1,63,0,0
1,63,39,200
1,67,46,0
1,67,0,120
1,63,0,0
1,63,38,40
1,67,46,0
1,67,0,120
1,63,0,0
1,67,47,200
1,63,40,0
1,63,0,120
1,67,0,0
1,67,46,40
1,63,39,0
1,63,0,120
1,67,0,0
1,67,41,200
1,63,34,0
1,63,0,120
1,67,0,0
1,67,41,40
1,63,34,0
1,63,0,120
1,67,0,0
1,70,44,200
1,65,37,0
1,65,0,120
1,70,0,0
1,70,45,40
1,65,38,0
1,65,0,120
1,70,0,0
1,68,51,200
1,65,44,0
1,65,0,120
1,68,0,0
1,68,53,40
1,65,45,0
1,65,0,120
1,68,0,0
1,65,49,200
1,68,59,0
1,68,0,120
1,65,0,0
1,65,49,40
1,68,59,0
1,68,0,120
1,65,0,0
1,63,42,200
1,67,51,0
1,67,0,120
1,63,0,0
1,63,42,40
1,67,50,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,43,40
1,67,52,0
1,67,0,120
1,63,0,0
1,72,44,200
1,66,37,0
1,63,37,0
1,63,0,120
1,66,0,0
1,72,0,0
1,72,44,40
1,66,36,0
1,63,36,0
1,63,0,120
1,66,0,0
1,72,0,0
1,65,40,200
1,62,33,0
1,62,0,120
1,65,0,0
1,65,39,40
1,62,33,0
1,62,0,120
1,65,0,0
1,70,37,200
1,68,31,0
1,62,31,0
1,62,0,120
1,68,0,0
1,70,0,0
1,70,37,40
1,68,31,0
1,62,31,0
1,62,0,120
1,68,0,0
1,70,0,0
1,75,43,200
1,67,36,0
1,63,36,0
1,63,0,120
1,67,0,0
1,75,0,0
1,75,43,40
1,67,36,0
1,63,36,0
1,63,0,120
1,67,0,0
1,75,0,0
1,63,42,200
1,67,42,0
1,75,50,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,42,40
1,67,42,0
1,75,51,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,48,200
1,67,48,0
1,75,57,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,49,40
1,67,49,0
1,75,58,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,52,200
1,68,52,0
1,75,62,0
1,75,0,120
1,68,0,0
1,63,0,0
1,75,63,40
1,68,53,0
1,63,53,0
1,63,0,120
1,68,0,0
1,75,0,0
1,63,59,200
1,70,59,0
1,75,70,0
1,75,0,120
1,70,0,0
1,63,0,0
1,63,59,40
1,70,59,0
1,75,70,0
1,75,0,120
1,70,0,0
1,63,0,0
1,75,64,200
1,71,55,0
1,63,55,0
1,63,0,120
1,71,0,0
1,75,0,0
1,75,64,40
1,71,54,0
1,63,54,0
1,63,0,120
1,71,0,0
1,75,0,0
1,63,58,200
1,72,58,0
1,75,69,0
1,75,0,120
1,72,0,0
1,63,0,0
1,63,57,40
1,72,57,0
1,75,68,0
1,75,0,120
1,72,0,0
1,63,0,0
1,65,64,200
1,72,64,0
1,75,77,0
1,77,77,0
1,77,0,120
1,65,0,0
1,72,0,0
1,75,0,0
1,65,64,40
1,72,64,0
1,75,77,0
1,77,77,0
1,77,0,120
1,65,0,0
1,72,0,0
1,75,0,0
1,79,78,200
1,75,78,0
1,70,66,0
1,67,66,0
1,67,0,120
1,79,0,0
1,75,0,0
1,70,0,0
1,79,78,40
1,75,78,0
1,70,66,0
1,67,66,0
1,67,0,120
1,79,0,0
1,75,0,0
1,70,0,0
1,75,50,200
1,70,42,0
1,67,42,0
1,67,0,120
1,70,0,0
1,75,0,0
1,75,49,40
1,70,41,0
1,67,41,0
1,67,0,120
1,70,0,0
1,75,0,0
1,70,49,200
1,63,40,0
1,63,0,120
1,70,0,0
1,70,47,40
1,63,39,0
1,63,0,120
1,70,0,0
1,62,32,200
1,68,32,0
1,70,38,0
1,70,0,120
1,68,0,0
1,62,0,0
1,70,37,40
1,68,31,0
1,62,31,0
1,62,0,120
1,68,0,0
1,70,0,0
1,70,35,200
1,68,29,0
1,62,29,0
1,62,0,120
1,68,0,0
1,70,0,0
1,70,35,40
1,68,29,0
1,62,29,0
1,62,0,120
1,68,0,0
1,70,0,0
1,62,32,40
1,68,32,0
1,71,38,0
1,71,0,120
1,68,0,0
1,62,0,0
1,70,35,40
1,68,29,0
1,62,29,0
1,62,0,120
1,68,0,0
1,70,0,0
1,70,35,40
1,68,29,0
1,62,29,0
1,62,0,120
1,68,0,0
1,70,0,0
1,75,39,40
1,67,33,0
1,63,33,0
1,63,0,480
1,67,0,0
1,75,0,0
1,63,32,640
1,67,38,0
1,67,0,120
1,63,0,0
1,63,32,40
1,67,38,0
1,67,0,120
1,63,0,0
1,67,43,200
1,63,36,0
1,63,0,120
1,67,0,0
1,67,44,40
1,63,36,0
1,63,0,120
1,67,0,0
1,63,41,200
1,67,49,0
1,67,0,120
1,63,0,0
1,63,42,40
1,67,49,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,44,40
1,67,53,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,43,40
1,67,52,0
1,67,0,120
1,63,0,0
1,63,39,200
1,67,46,0
1,67,0,120
1,63,0,0
1,63,38,40
1,67,46,0
1,67,0,120
1,63,0,0
1,67,47,200
1,63,40,0
1,63,0,120
1,67,0,0
1,67,46,40
1,63,39,0
1,63,0,120
1,67,0,0
1,67,41,200
1,63,34,0
1,63,0,120
1,67,0,0
1,67,41,40
1,63,34,0
1,63,0,120
1,67,0,0
1,70,44,200
1,65,37,0
1,65,0,120
1,70,0,0
1,70,45,40
1,65,38,0
1,65,0,120
1,70,0,0
1,68,51,200
1,65,44,0
1,65,0,120
1,68,0,0
1,68,53,40
1,65,45,0
1,65,0,120
1,68,0,0
1,65,49,200
1,68,59,0
1,68,0,120
1,65,0,0
1,65,49,40
1,68,59,0
1,68,0,120
1,65,0,0
1,63,42,200
1,67,51,0
1,67,0,120
1,63,0,0
1,63,42,40
1,67,50,0
1,67,0,120
1,63,0,0
1,63,44,200
1,67,53,0
1,67,0,120
1,63,0,0
1,63,43,40
1,67,52,0
1,67,0,120
1,63,0,0
1,72,44,200
1,66,37,0
1,63,37,0
1,63,0,120
1,66,0,0
1,72,0,0
1,72,44,40
1,66,36,0
1,63,36,0
1,63,0,120
1,66,0,0
1,72,0,0
1,65,40,200
1,62,33,0
1,62,0,120
1,65,0,0
1,65,39,40
1,62,33,0
1,62,0,120
1,65,0,0
1,70,37,200
1,68,31,0
1,62,31,0
1,62,0,120
1,68,0,0
1,70,0,0
1,70,37,40
1,68,31,0
1,62,31,0
1,62,0,120
1,68,0,0
1,70,0,0
1,75,43,200
1,67,36,0
1,63,36,0
1,63,0,120
1,67,0,0
1,75,0,0
1,75,43,40
1,67,36,0
1,63,36,0
1,63,0,120
1,67,0,0
1,75,0,0
1,63,42,200
1,67,42,0
1,75,50,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,42,40
1,67,42,0
1,75,51,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,48,200
1,67,48,0
1,75,57,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,49,40
1,67,49,0
1,75,58,0
1,75,0,120
1,67,0,0
1,63,0,0
1,63,52,200
1,68,52,0
1,75,62,0
1,75,0,120
1,68,0,0
1,63,0,0
1,75,63,40
1,68,53,0
1,63,53,0
1,63,0,120
1,68,0,0
1,75,0,0
1,63,59,200
1,70,59,0
1,75,70,0
1,75,0,120
1,70,0,0
1,63,0,0
1,63,59,40
1,70,59,0
1,75,70,0
1,75,0,120
1,70,0,0
1,63,0,0
1,75,64,200
1,71,55,0
1,63,55,0
1,63,0,120
1,71,0,0
1,75,0,0
1,75,64,40
1,71,54,0
1,63,54,0
1,63,0,120
1,71,0,0
1,75,0,0
1,63,58,200
1,72,58,0
1,75,69,0
1,75,0,120
